Artist,Tour,Date,City,Venue,Song,Position
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Born in the U.S.A.,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Born to Run,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Glory Days,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Bobby Jean,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Dancing in the Dark,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,Tenth Avenue Freeze-Out,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/28/2023,Barcelona,Estadi Olímpic Lluís Companys,I'll See You in My Dreams,28
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,My Love Will Not Let You Down,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,No Surrender,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Ghosts,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Prove It All Night,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Letter to You,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,The Promised Land,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Out in the Street,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Kitty's Back,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Nightshift,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Trapped,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Mary's Place,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Johnny 99,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,The E Street Shuffle,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Last Man Standing,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Backstreets,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Because the Night,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,She's the One,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Wrecking Ball,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,The Rising,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Badlands,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Thunder Road,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Born in the U.S.A.,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Born to Run,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Ramrod,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Glory Days,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Bobby Jean,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Dancing in the Dark,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,Tenth Avenue Freeze-Out,28
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,4/30/2023,Barcelona,Estadi Olímpic Lluís Companys,I'll See You in My Dreams,29
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,No Surrender,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Ghosts,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Prove It All Night,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Letter to You,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,The Promised Land,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Out in the Street,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Candy's Room,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Kitty's Back,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Nightshift,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Mary's Place,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Johnny 99,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,The E Street Shuffle,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Last Man Standing,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Backstreets,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Because the Night,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,She's the One,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Wrecking Ball,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,The Rising,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Badlands,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Thunder Road,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Land of Hope and Dreams,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Born in the U.S.A.,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Born to Run,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Glory Days,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Dancing in the Dark,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,Tenth Avenue Freeze-Out,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/5/2023,Dublin,RDS Arena,I'll See You in My Dreams,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,My Love Will Not Let You Down,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Death to My Hometown,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,No Surrender,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Ghosts,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Prove It All Night,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Darkness on the Edge of Town,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Letter to You,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,The Promised Land,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Out in the Street,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Kitty's Back,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Nightshift,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Mary's Place,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Pay Me My Money Down,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,The E Street Shuffle,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Last Man Standing,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Backstreets,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Because the Night,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,She's the One,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Wrecking Ball,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,The Rising,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Badlands,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Born in the U.S.A.,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Born to Run,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Glory Days,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Bobby Jean,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Dancing in the Dark,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,Tenth Avenue Freeze-Out,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/7/2023,Dublin,RDS Arena,I'll See You in My Dreams,28
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,My Love Will Not Let You Down,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Death to My Hometown,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,No Surrender,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Ghosts,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Prove It All Night,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Something in the Night,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Letter to You,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,The Promised Land,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Out in the Street,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Kitty's Back,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Nightshift,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Mary's Place,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Trapped,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Johnny 99,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,The E Street Shuffle,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Last Man Standing,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Backstreets,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Because the Night,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,She's the One,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Wrecking Ball,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,The Rising,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Badlands,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Thunder Road,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Born to Run,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Bobby Jean,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Glory Days,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Dancing in the Dark,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,Tenth Avenue Freeze-Out,28
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/9/2023,Dublin,RDS Arena,I'll See You in My Dreams,29
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,No Surrender,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Ghosts,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Prove It All Night,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Letter to You,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,The Promised Land,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Out in the Street,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Candy's Room,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Kitty's Back,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Nightshift,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Mary's Place,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,The E Street Shuffle,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Johnny 99,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Last Man Standing,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Backstreets,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Because the Night,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,She's the One,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Wrecking Ball,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,The Rising,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Badlands,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Thunder Road,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Born in the U.S.A.,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Born to Run,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Bobby Jean,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Glory Days,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Dancing in the Dark,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,Tenth Avenue Freeze-Out,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/13/2023,Nanterre,Paris La Défense Arena,I'll See You in My Dreams,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,My Love Will Not Let You Down,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Death to My Hometown,2
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,No Surrender,3
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Ghosts,4
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Prove It All Night,5
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Darkness on the Edge of Town,6
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Letter to You,7
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,The Promised Land,8
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Out in the Street,9
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Kitty's Back,10
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Nightshift,11
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Mary's Place,12
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Pay Me My Money Down,13
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,The E Street Shuffle,14
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Last Man Standing,15
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Backstreets,16
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Because the Night,17
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,She's the One,18
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Wrecking Ball,19
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,The Rising,20
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Badlands,21
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Born in the U.S.A.,22
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Born to Run,23
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Bobby Jean,24
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Glory Days,25
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Dancing in the Dark,26
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,Tenth Avenue Freeze-Out,27
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/15/2023,Nanterre,Paris La Défense Arena,I'll See You in My Dreams,28
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/18/2023,Ferrara,Parco urbano Giorgio Bassani,No Surrender,1
Bruce Springsteen,Springsteen & E Street Band 2023 Tour,5/18/2023,Ferrara,Parco urbano Giorgio Bassani,Ghosts,2
